# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.379017523498127e+00,8.715557972683200e-01,4.360836307538848e-02
1.383791107017632e+00,8.665929255880450e-01,4.375931704061527e-02
1.388581214692362e+00,8.616580070415407e-01,4.391079354551129e-02
1.393387903722053e+00,8.567508877819729e-01,4.406279439889097e-02
1.398211231504439e+00,8.518714147618945e-01,4.421532141583004e-02
1.403051255635942e+00,8.470194357296794e-01,4.436837641768732e-02
1.407908033912359e+00,8.421947992259664e-01,4.452196123212637e-02
1.412781624329553e+00,8.373973545801086e-01,4.467607769313740e-02
1.417672085084142e+00,8.326269519066362e-01,4.483072764105908e-02
1.422579474574200e+00,8.278834421017209e-01,4.498591292260062e-02
1.427503851399947e+00,8.231666768396553e-01,4.514163539086373e-02
1.432445274364455e+00,8.184765085693334e-01,4.529789690536480e-02
1.437403802474347e+00,8.138127905107470e-01,4.545469933205708e-02
1.442379494940502e+00,8.091753766514863e-01,4.561204454335298e-02
1.447372411178762e+00,8.045641217432474e-01,4.576993441814641e-02
1.452382610810644e+00,7.999788812983557e-01,4.592837084183525e-02
1.457410153664048e+00,7.954195115862910e-01,4.608735570634382e-02
1.462455099773972e+00,7.908858696302232e-01,4.624689091014551e-02
1.467517509383234e+00,7.863778132035624e-01,4.640697835828540e-02
1.472597442943184e+00,7.818952008265087e-01,4.656761996240309e-02
1.477694961114430e+00,7.774378917626211e-01,4.672881764075543e-02
1.482810124767563e+00,7.730057460153849e-01,4.689057331823951e-02
1.487942994983882e+00,7.685986243248014e-01,4.705288892641560e-02
1.493093633056124e+00,7.642163881639736e-01,4.721576640353023e-02
1.498262100489195e+00,7.598588997357116e-01,4.737920769453931e-02
1.503448459000906e+00,7.555260219691415e-01,4.754321475113141e-02
1.508652770522711e+00,7.512176185163273e-01,4.770778953175100e-02
