# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.591514621334361e+00,1.646079478732157e-01,6.753130496927502e-02
3.603946947040399e+00,1.636032560165255e-01,6.776507018179695e-02
3.616422308272881e+00,1.626046131653359e-01,6.799964459198816e-02
3.628940854002851e+00,1.616119830492395e-01,6.823503100095352e-02
3.641502733717028e+00,1.606253296057991e-01,6.847123221949408e-02
3.654108097419593e+00,1.596446169794830e-01,6.870825106814080e-02
3.666757095633977e+00,1.586698095206041e-01,6.894609037718807e-02
3.679449879404661e+00,1.577008717842641e-01,6.918475298672763e-02
3.692186600298979e+00,1.567377685293030e-01,6.942424174668239e-02
3.704967410408930e+00,1.557804647172516e-01,6.966455951684054e-02
3.717792462352989e+00,1.548289255112902e-01,6.990570916688965e-02
3.730661909277933e+00,1.538831162752112e-01,7.014769357645094e-02
3.743575904860672e+00,1.529430025723864e-01,7.039051563511370e-02
3.756534603310078e+00,1.520085501647386e-01,7.063417824246974e-02
3.769538159368831e+00,1.510797250117183e-01,7.087868430814810e-02
3.782586728315267e+00,1.501564932692843e-01,7.112403675184968e-02
3.795680465965228e+00,1.492388212888893e-01,7.137023850338221e-02
3.808819528673928e+00,1.483266756164693e-01,7.161729250269518e-02
3.822004073337817e+00,1.474200229914386e-01,7.186520169991496e-02
3.835234257396454e+00,1.465188303456879e-01,7.211396905538002e-02
3.848510238834389e+00,1.456230648025879e-01,7.236359753967631e-02
3.861832176183049e+00,1.447326936759965e-01,7.261409013367268e-02
3.875200228522629e+00,1.438476844692712e-01,7.286544982855650e-02
3.888614555483996e+00,1.429680048742847e-01,7.311767962586943e-02
3.902075317250589e+00,1.420936227704463e-01,7.337078253754319e-02
3.915582674560338e+00,1.412245062237264e-01,7.362476158593551e-02
3.929136788707579e+00,1.403606234856858e-01,7.387961980386633e-02
