# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.256173203213156e+00,1.022549347756496e+00,7.063981037634916e-03
1.260521550930515e+00,1.016662744093649e+00,7.088433593812601e-03
1.264884950814107e+00,1.010809962639873e+00,7.112970794541344e-03
1.269263454968252e+00,1.004990809142839e+00,7.137592932825280e-03
1.273657115677637e+00,9.992050904657928e-01,7.162300302682801e-03
1.278065985407933e+00,9.934526145811468e-01,7.187093199150064e-03
1.282490116806428e+00,9.877331905641111e-01,7.211971918284524e-03
1.286929562702652e+00,9.820466285863604e-01,7.236936757168460e-03
1.291384376109010e+00,9.763927399097370e-01,7.261988013912528e-03
1.295854610221411e+00,9.707713368799907e-01,7.287125987659315e-03
1.300340318419908e+00,9.651822329205527e-01,7.312350978586919e-03
1.304841554269335e+00,9.596252425263487e-01,7.337663287912527e-03
1.309358371519941e+00,9.541001812576441e-01,7.363063217896013e-03
1.313890824108041e+00,9.486068657339255e-01,7.388551071843556e-03
1.318438966156650e+00,9.431451136278203e-01,7.414127154111245e-03
1.323002851976138e+00,9.377147436590458e-01,7.439791770108728e-03
1.327582536064873e+00,9.323155755883973e-01,7.465545226302854e-03
1.332178073109875e+00,9.269474302117702e-01,7.491387830221328e-03
1.336789517987465e+00,9.216101293542138e-01,7.517319890456393e-03
1.341416925763927e+00,9.163034958640220e-01,7.543341716668507e-03
1.346060351696158e+00,9.110273536068577e-01,7.569453619590046e-03
1.350719851232332e+00,9.057815274599088e-01,7.595655911029007e-03
1.355395480012563e+00,9.005658433060808e-01,7.621948903872740e-03
1.360087293869567e+00,8.953801280282194e-01,7.648332912091678e-03
1.364795348829329e+00,8.902242095033693e-01,7.674808250743094e-03
1.369519701111772e+00,8.850979165970648e-01,7.701375235974849e-03
1.374260407131433e+00,8.800010791576519e-01,7.728034185029185e-03
1.379017523498127e+00,8.749335280106454e-01,7.754785416246498e-03
1.383791107017632e+00,8.698950949531165e-01,7.781629249069152e-03
1.388581214692362e+00,8.648856127481140e-01,7.808566004045277e-03
1.393387903722053e+00,8.599049151191159e-01,7.835596002832620e-03
1.398211231504439e+00,8.549528367445151e-01,7.862719568202359e-03
1.403051255635942e+00,8.500292132521339e-01,7.889937024042986e-03
1.407908033912359e+00,8.451338812137734e-01,7.917248695364148e-03
1.412781624329553e+00,8.402666781397912e-01,7.944654908300545e-03
1.417672085084142e+00,8.354274424737117e-01,7.972155990115817e-03
1.422579474574200e+00,8.306160135868673e-01,7.999752269206460e-03
1.427503851399947e+00,8.258322317730697e-01,8.027444075105732e-03
1.432445274364455e+00,8.210759382433134e-01,8.055231738487607e-03
1.437403802474347e+00,8.163469751205071e-01,8.083115591170710e-03
1.442379494940502e+00,8.116451854342378e-01,8.111095966122280e-03
1.447372411178762e+00,8.069704131155629e-01,8.139173197462161e-03
1.452382610810644e+00,8.023225029918345e-01,8.167347620466767e-03
1.457410153664048e+00,7.977013007815514e-01,8.195619571573108e-03
1.462455099773972e+00,7.931066530892409e-01,8.223989388382797e-03
1.467517509383234e+00,7.885384074003717e-01,8.252457409666084e-03
1.472597442943184e+00,7.839964120762942e-01,8.281023975365894e-03
1.477694961114430e+00,7.794805163492107e-01,8.309689426601898e-03
1.482810124767563e+00,7.749905703171728e-01,8.338454105674582e-03
1.487942994983882e+00,7.705264249391123e-01,8.367318356069331e-03
1.493093633056124e+00,7.660879320298936e-01,8.396282522460533e-03
1.498262100489195e+00,7.616749442554005e-01,8.425346950715697e-03
1.503448459000906e+00,7.572873151276490e-01,8.454511987899579e-03
1.508652770522711e+00,7.529248989999265e-01,8.483777982278328e-03
1.513875097200442e+00,7.485875510619624e-01,8.513145283323649e-03
